px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
8.12296	-6.22641	-2.34054	-2.68092	-0.260483	8.12355	-6.14389	8.15	-6.15	2.00048	2.00048	0.418754
8.24279	-6.15933	-2.35023	-2.68748	-0.249953	8.31423	-6.05705	8.3	-6.05	2.72702	1.81801	0.195391
8.39258	-6.0591	-2.47726	-2.67797	-0.222557	8.45315	-5.97158	8.45	-5.95	2.727	1.818	0.765442
8.49183	-5.99411	-2.39967	-2.67165	-0.195668	8.53167	-5.90349	8.55	-5.9	2.00127	1.00064	0.497932
8.61733	-5.90758	-2.48057	-2.66287	-0.174589	8.64207	-5.83392	8.65	-5.85	2.00128	1.00064	0.395278
8.75593	-5.84788	-2.62549	-2.68554	-0.198229	8.88764	-5.82241	8.8	-5.75	2.99963	1.99976	0.836551
8.90068	-5.74482	-2.74049	-2.66947	-0.168658	8.94256	-5.64534	8.95	-5.65	2.99961	1.99974	0.769527
8.99177	-5.66781	-2.50572	-2.63739	-0.101505	9.21669	-5.64514	9.05	-5.55	1.99699	1.997	3.6303
9.12494	-5.55961	-2.61721	-2.61477	-0.0705358	9.15342	-5.45253	9.15	-5.45	1.997	1.99701	0.802027
9.21343	-5.46788	-2.41	-2.57791	-0.00825282	9.16723	-5.29709	9.25	-5.35	1.8166	1.81659	2.72772
9.34344	-5.34773	-2.51574	-2.54954	0.0231015	9.34852	-5.23619	9.35	-5.25	1.8166	1.81659	0.801075
9.43239	-5.25438	-2.3744	-2.51655	0.0707115	9.39027	-5.1041	9.45	-5.15	1.8222	1.82219	1.50637
9.54934	-5.13784	-2.45772	-2.48955	0.0954171	9.54207	-5.04728	9.55	-5.05	1.82219	1.82219	0.52324
9.66669	-5.06401	-2.5869	-2.50443	0.0621178	9.62802	-5.02338	9.65	-5	1.99604	0.998028	0.915521
9.76951	-4.97496	-2.60375	-2.49378	0.0698495	9.75	-4.94288	9.75	-4.95	1.99605	0.998028	0.0797383
9.8506	-4.88269	-2.40951	-2.45699	0.123123	9.88102	-4.86216	9.85	-4.85	1.81895	1.81894	1.89307
9.95373	-4.78771	-2.42948	-2.44401	0.129661	9.94502	-4.76247	9.95	-4.75	1.81894	1.81894	0.043082
10.0254	-4.69328	-2.24908	-2.40257	0.184145	10.0747	-4.62454	10.05	-4.6	1.81966	2.72951	2.00598
10.133	-4.55777	-2.36855	-2.36642	0.212409	10.1384	-4.4533	10.15	-4.45	1.81965	2.72948	0.730105
10.223	-4.456	-2.37575	-2.34675	0.221833	10.1743	-4.32841	10.25	-4.35	1.81908	1.81907	0.208135
10.3287	-4.32576	-2.46924	-2.31854	0.239541	10.3492	-4.25956	10.35	-4.25	1.81908	1.81907	0.334367
10.4165	-4.22585	-2.4791	-2.30014	0.249705	10.56	-4.15868	10.45	-4.1	2.00061	3.0009	0.292528
10.5221	-4.07243	-2.63625	-2.26253	0.277608	10.5557	-3.96034	10.55	-3.95	2.0006	3.0009	0.945676
10.6443	-3.96813	-2.80833	-2.2862	0.217185	10.7738	-3.89129	10.65	-3.85	1.99963	1.99964	2.13552
10.744	-3.8239	-2.89837	-2.2586	0.235333	10.7394	-3.74821	10.75	-3.75	1.99962	1.99962	0.380545
10.7606	-3.6922	-2.57889	-2.15452	0.382205	10.7674	-3.58281	10.8	-3.6	0.999844	2.99952	9.6509
10.845	-3.53203	-2.71099	-2.11549	0.404365	10.8596	-3.4348	10.85	-3.45	0.999834	2.99949	0.663463
10.9576	-3.42704	-2.86248	-2.15512	0.305893	10.9601	-3.36033	10.95	-3.35	2.00065	2.00064	4.73508
11.0412	-3.28723	-2.91558	-2.13341	0.313034	11.0504	-3.25128	11.05	-3.25	2.00064	2.00064	0.0954518
11.0669	-3.15198	-2.73105	-2.05492	0.414535	11.0282	-3.07488	11.1	-3.1	0.998546	2.99563	4.69136
11.1384	-2.99895	-2.81594	-2.02527	0.424668	11.1569	-2.944	11.15	-2.95	0.998526	2.9956	0.23391
11.1322	-2.83527	-2.61841	-1.90263	0.588696	11.1386	-2.78926	11.15	-2.8	0	2.73104	12.0393
11.1728	-2.68312	-2.65222	-1.86284	0.596252	11.141	-2.65084	11.15	-2.65	0	2.73102	0.118708
11.1796	-2.52566	-2.6345	-1.78213	0.675167	11.1042	-2.54354	11.15	-2.55	0	1.81785	2.61686
11.1941	-2.41421	-2.54337	-1.74687	0.672936	11.1497	-2.45904	11.15	-2.45	0	1.81785	0.263557
11.2805	-2.34075	-2.44831	-1.82794	0.477342	11.1658	-2.25651	11.25	-2.25	1.99733	3.99465	17.0796
11.3255	-2.15767	-2.6313	-1.79855	0.482313	11.3591	-2.05184	11.35	-2.05	1.99733	3.99465	0.873688
11.3366	-2.00733	-2.62252	-1.74349	0.528555	11.3117	-1.92025	11.35	-1.95	0	1.81854	0.891752
11.3577	-1.86592	-2.61928	-1.71367	0.529274	11.3504	-1.8663	11.35	-1.85	0	1.81853	0.00289133
11.3723	-1.71973	-2.62656	-1.67695	0.542673	11.4185	-1.70062	11.35	-1.7	0	2.72762	0.105701
11.3821	-1.55997	-2.6682	-1.64289	0.546839	11.3568	-1.53205	11.35	-1.55	0	2.72762	0.086944
11.3197	-1.39481	-2.72027	-1.51576	0.706952	11.2541	-1.38373	11.3	-1.4	-0.908846	2.72653	9.61219
11.2977	-1.24595	-2.71645	-1.47019	0.713367	11.2429	-1.24238	11.25	-1.25	-0.908846	2.72653	0.160615
11.1986	-1.04573	-3.01665	-1.32455	0.890681	11.0754	-1.08747	11.15	-1.1	-1.82014	2.73021	12.4466
11.1371	-0.903192	-2.9706	-1.26459	0.90183	11.0544	-0.927069	11.05	-0.949999	-1.82013	2.73021	0.411281
11.0668	-0.752071	-3.05877	-1.19726	0.937208	10.9247	-0.791254	11	-0.799999	-1.00036	3.00107	0.72344
10.9971	-0.622226	-3.03218	-1.14251	0.945421	10.9434	-0.640459	10.95	-0.65	-1.00035	3.00104	0.178292
10.8756	-0.450753	-3.33975	-1.04435	1.03236	10.7146	-0.485949	10.85	-0.5	-2.00003	3.00006	4.67743
10.7815	-0.327547	-3.29539	-0.984365	1.04203	10.7471	-0.362528	10.75	-0.35	-2.00002	3.00003	0.147162
10.69	-0.198675	-3.182	-0.933423	1.02863	10.6895	-0.304531	10.65	-0.3	-1.81779	0.908892	0.375756
10.5768	-0.132886	-3.01666	-0.849849	1.06224	10.547	-0.266677	10.55	-0.25	-1.81778	0.908893	1.27052
10.4279	0.00206276	-3.40198	-0.76733	1.1199	10.5032	-0.154501	10.4	-0.15	-3.00061	2.00041	4.86438
10.2943	0.0620187	-3.29483	-0.684485	1.15206	10.2485	-0.0475524	10.25	-0.0499992	-3.0006	2.00041	0.910787
10.2048	0.115787	-2.90043	-0.633253	1.12858	10.1407	-0.0721585	10.15	-0.0499992	-1.99645	0	3.62355
10.0785	0.118945	-2.76203	-0.534314	1.17922	10.0313	-0.0518611	10.05	-0.0499992	-1.99644	0	2.01597
9.94103	0.183794	-2.84087	-0.462269	1.19218	10.0898	-0.00166396	9.9	9.49949e-07	-2.73175	0.910584	0.918379
9.79273	0.187584	-2.7621	-0.359118	1.23609	9.74695	0.0464954	9.75	0.0500011	-2.73174	0.910584	1.37722
9.63228	0.233783	-2.9751	-0.288368	1.24983	9.50401	0.0833188	9.6	0.100001	-2.99544	0.998471	1.45519
9.48441	0.236778	-2.9449	-0.202114	1.27712	9.45825	0.149456	9.45	0.15	-2.99545	0.998471	0.510401
9.37934	0.226271	-2.40974	-0.115714	1.28942	9.22819	0.16178	9.35	0.15	-1.81963	0	6.02094
9.24766	0.209963	-2.39199	-0.0257907	1.31134	9.24456	0.139817	9.25	0.15	-1.81962	0	0.303667
9.09325	0.223164	-2.69409	0.0292943	1.29951	9.0729	0.205961	9.1	0.2	-3.00059	1.0002	1.8489
8.95992	0.224492	-2.69545	0.0870105	1.29136	8.96281	0.250937	8.95	0.25	-3.0006	1.0002	0.0427408
8.81406	0.217366	-2.81204	0.142743	1.281	8.84168	0.257617	8.8	0.25	-2.99995	0	0.35656
8.67312	0.20679	-2.81643	0.196225	1.26882	8.65606	0.24536	8.65	0.25	-2.99994	0	0.104997
8.5261	0.183913	-2.87319	0.251236	1.2583	8.43549	0.247188	8.5	0.25	-2.99323	0	0.23773
8.38177	0.172379	-2.87401	0.291605	1.23242	8.34184	0.250769	8.35	0.25	-2.9932	0	0.455425
8.24039	0.134555	-2.81596	0.35156	1.22479	8.27073	0.243988	8.2	0.25	-2.73233	0	0.281145
8.09018	0.128148	-2.79397	0.377678	1.17892	8.03847	0.260731	8.05	0.25	-2.73234	0	1.22213
7.94563	0.0926215	-2.93363	0.412582	1.14926	7.98053	0.204587	7.9	0.2	-3.00234	-1.00078	0.8921
7.80222	0.0628857	-2.92364	0.443225	1.1193	7.73327	0.149199	7.75	0.15	-3.00231	-1.00077	0.703882
7.63351	0.022345	-3.16651	0.461094	1.06966	7.46173	0.143776	7.6	0.15	-2.99599	0	2.57642
7.49073	0.00567674	-3.10792	0.471582	1.0223	7.45455	0.149294	7.45	0.15	-2.99596	0	1.34864
7.3946	-0.0604846	-2.6744	0.546579	1.05661	7.37986	0.0951006	7.35	0.100001	-1.81801	-0.908998	5.04715
7.27478	-0.0830866	-2.59469	0.564711	1.01298	7.26713	0.055036	7.25	0.0500011	-1.81801	-0.908998	1.20298
7.12402	-0.141505	-2.89433	0.580936	0.95794	7.32548	-0.0461763	7.1	-0.0499995	-2.72495	-1.81664	3.93094
6.98533	-0.204562	-2.8687	0.612197	0.934302	6.93127	-0.133333	6.95	-0.15	-2.72492	-1.81662	0.464313
6.94824	-0.304514	-2.25968	0.727591	1.03317	7.09668	-0.264116	6.9	-0.25	-0.910634	-1.82126	10.7545
6.858	-0.376413	-2.2385	0.775364	1.02341	6.84796	-0.34284	6.85	-0.35	-0.910622	-1.82124	0.0746873
6.68555	-0.447409	-2.91664	0.738273	0.887017	6.64638	-0.45061	6.7	-0.45	-2.99641	-1.99759	19.5355
6.57514	-0.545742	-2.92034	0.779321	0.883367	6.54772	-0.536719	6.55	-0.549999	-2.99637	-1.99757	0.0443461
6.52168	-0.693955	-2.59862	0.906035	1.00197	6.50462	-0.718	6.5	-0.7	-0.909955	-2.72986	6.3116
6.43895	-0.820621	-2.62172	0.968682	1.01026	6.45451	-0.851695	6.45	-0.85	-0.909955	-2.72986	0.0712071
6.39905	-0.964193	-2.51753	1.07707	1.0979	6.42547	-0.999512	6.4	-1	-0.999224	-2.99766	2.84275
6.34214	-1.10054	-2.57688	1.14386	1.11056	6.3554	-1.1624	6.35	-1.15	-0.99921	-2.99763	0.243113
6.27533	-1.23986	-2.62441	1.19886	1.09984	6.14523	-1.27904	6.3	-1.3	-0.908722	-2.72618	0.36129
6.22485	-1.39822	-2.68828	1.26703	1.10743	6.2299	-1.45381	6.25	-1.45	-0.908718	-2.72616	0.193471
6.255	-1.65107	-2.89382	1.47778	1.34499	6.37158	-1.60661	6.3	-1.6	0.910485	-2.73144	17.5453
6.26545	-1.78905	-2.81855	1.55761	1.35244	6.34473	-1.75136	6.35	-1.75	0.910481	-2.73144	0.444536
6.27109	-1.91294	-2.75333	1.62091	1.34474	6.34	-1.88987	6.35	-1.9	0	-2.99515	0.147512
6.29596	-2.04458	-2.73038	1.69615	1.35363	6.35828	-2.03886	6.35	-2.05	0	-2.99515	0.213056
6.31233	-2.15831	-2.52704	1.75295	1.31884	6.45002	-2.23466	6.35	-2.2	0	-2.72856	1.48166
6.34012	-2.30575	-2.56029	1.82319	1.31479	6.34057	-2.34076	6.35	-2.35	0	-2.72854	0.0731712
6.39164	-2.47587	-2.74834	1.9045	1.33105	6.4979	-2.56206	6.4	-2.5	0.908227	-2.7247	0.85235
6.44592	-2.625	-2.76943	1.97602	1.328	6.45265	-2.65056	6.45	-2.65	0.908223	-2.72467	0.0404917
6.46129	-2.68283	-2.10295	2.01836	1.26483	6.46538	-2.81029	6.45	-2.8	0	-2.72732	9.58071
6.49908	-2.82527	-2.18839	2.06464	1.23518	6.45762	-2.94003	6.45	-2.95	0	-2.7273	0.894232
6.55924	-2.98671	-2.50362	2.11521	1.22147	6.36717	-3.08903	6.5	-3.15	0.909078	-3.6363	2.42638
6.60994	-3.16209	-2.61113	2.1416	1.17186	6.54349	-3.33906	6.55	-3.35	0.90907	-3.63626	2.13249
6.66979	-3.29573	-2.52362	2.18257	1.13996	6.6454	-3.53435	6.6	-3.5	0.910038	-2.7301	1.5565
6.72473	-3.47452	-2.62934	2.19462	1.08014	6.65608	-3.67065	6.65	-3.65	0.910033	-2.7301	2.59622
6.78276	-3.59817	-2.46727	2.22771	1.04521	6.70981	-3.81998	6.7	-3.8	0.908095	-2.7243	1.90995
6.83398	-3.77148	-2.55524	2.22779	0.979606	6.74422	-3.95901	6.75	-3.95	0.908091	-2.72428	2.62723
6.88408	-3.88179	-2.33056	2.25366	0.944061	6.72525	-4.05329	6.8	-4.1	0.910949	-2.73284	2.30801
6.93001	-4.05277	-2.41548	2.24155	0.872627	6.83817	-4.25449	6.85	-4.25	0.910945	-2.73284	2.99754
6.96764	-4.14078	-2.13208	2.25983	0.839711	6.86491	-4.32753	6.9	-4.35	0.999834	-1.99968	2.83693
7.01042	-4.281	-2.19782	2.25113	0.783756	6.94879	-4.45387	6.95	-4.45	0.999829	-1.99966	2.02632
7.10802	-4.42578	-2.68056	2.2772	0.775776	6.99339	-4.57763	7.05	-4.6	1.99653	-2.99479	5.70089
7.17588	-4.58564	-2.74792	2.26781	0.722362	7.14339	-4.76622	7.15	-4.75	1.99653	-2.99479	2.00536
7.22943	-4.68017	-2.47717	2.28264	0.694731	7.11889	-4.79341	7.2	-4.85	1.00098	-2.00196	2.28492
7.2926	-4.81707	-2.52359	2.27912	0.652751	7.25883	-4.94719	7.25	-4.95	1.00097	-2.00194	1.09084
7.3662	-4.92961	-2.44215	2.29747	0.632603	7.28536	-5.09276	7.3	-5.1	0.90969	-2.72906	0.711854
7.42142	-5.08914	-2.49233	2.27454	0.570397	7.33925	-5.24908	7.35	-5.25	0.909677	-2.72904	1.9993
7.53409	-5.23774	-3.01549	2.29552	0.568539	7.33914	-5.30864	7.45	-5.4	1.99976	-2.99964	6.48776
7.6058	-5.40504	-3.0634	2.27348	0.513878	7.5499	-5.55354	7.55	-5.55	1.99976	-2.99964	1.56259
7.65574	-5.49996	-2.62773	2.27487	0.481085	7.59167	-5.64447	7.6	-5.65	1.00038	-2.00076	5.02478
7.71301	-5.63887	-2.65443	2.25942	0.438587	7.64483	-5.73357	7.65	-5.75	1.00037	-2.00074	0.860217
7.81294	-5.77585	-2.86633	2.27534	0.432207	7.6402	-5.81769	7.75	-5.9	1.81659	-2.7249	1.38118
7.89014	-5.93988	-2.90366	2.25889	0.388851	7.84396	-6.051	7.85	-6.05	1.81659	-2.7249	0.920771
7.94166	-6.03013	-2.3946	2.26199	0.363222	7.91394	-6.15143	7.9	-6.15	0.909251	-1.81851	5.60637
8.00107	-6.16921	-2.42349	2.24639	0.325237	7.95018	-6.25957	7.95	-6.25	0.909247	-1.81849	0.690248
8.09674	-6.29254	-2.58792	2.26171	0.323775	8.10134	-6.38026	8.05	-6.35	1.81576	-1.81577	0.583423
8.17801	-6.4179	-2.601	2.26467	0.30795	8.15891	-6.45832	8.15	-6.45	1.81577	-1.81577	0.127274
8.29151	-6.55388	-2.85099	2.28182	0.310124	8.3424	-6.65648	8.25	-6.6	1.8218	-2.73269	1.29828
8.37531	-6.69499	-2.86384	2.27521	0.284906	8.33273	-6.74641	8.35	-6.75	1.8218	-2.73269	0.287993
8.45806	-6.80746	-2.67254	2.28093	0.272275	8.46635	-6.96022	8.4	-6.9	0.907987	-2.72401	1.0514
8.52064	-6.95766	-2.69093	2.25547	0.228993	8.44383	-7.03914	8.45	-7.05	0.907988	-2.72398	0.815903
8.60405	-7.07933	-2.65558	2.25729	0.216947	8.53661	-7.23635	8.5	-7.2	0.910054	-2.73014	0.323498
8.65225	-7.24765	-2.68703	2.21377	0.157597	8.55761	-7.36836	8.55	-7.35	0.910046	-2.73012	1.53512
8.73558	-7.36842	-2.76243	2.21686	0.153209	8.70486	-7.48959	8.65	-7.45	1.99827	-1.99828	0.250023
8.79924	-7.50232	-2.77721	2.20055	0.127458	8.7565	-7.55536	8.75	-7.55	1.99828	-1.99828	0.300325
8.87613	-7.62464	-2.7177	2.19924	0.117808	8.74707	-7.66927	8.8	-7.7	0.909061	-2.72717	0.253786
8.92961	-7.78156	-2.7376	2.16679	0.0759725	8.85031	-7.85391	8.85	-7.85	0.909053	-2.72715	0.750812
9.00009	-7.90448	-2.66199	2.16197	0.0652668	8.88546	-7.96913	8.9	-8	0.908945	-2.72688	0.273321
9.04043	-8.07153	-2.69297	2.11808	0.0143309	8.95085	-8.16397	8.95	-8.15	0.908953	-2.72687	1.08859
9.10969	-8.19786	-2.66129	2.11352	0.00808852	9.03618	-8.239	9.05	-8.25	1.82026	-1.82027	0.0815541
9.17489	-8.33183	-2.66701	2.10355	-0.0030346	9.15149	-8.34807	9.15	-8.35	1.82025	-1.82026	0.0528884
9.25485	-8.46587	-2.88577	2.10674	0.00401663	9.14011	-8.44049	9.2	-8.5	0.999884	-2.99963	1.22998
9.30007	-8.61276	-2.89903	2.0788	-0.0260974	9.22902	-8.65053	9.25	-8.65	0.999874	-2.9996	0.415088
9.3626	-8.73816	-2.88272	2.07302	-0.031064	9.23666	-8.722	9.3	-8.8	0.999284	-2.99783	0.16802
9.40859	-8.89181	-2.90974	2.04478	-0.0598398	9.36398	-8.95164	9.35	-8.95	0.999284	-2.99784	0.366116
9.44689	-9.00531	-2.51074	2.02222	-0.0887744	9.47823	-9.13791	9.4	-9.05	0.909209	-1.81844	4.04926
9.48738	-9.14215	-2.51828	1.99985	-0.107432	9.43696	-9.1575	9.45	-9.15	0.90921	-1.81843	0.17459
9.5454	-9.27606	-2.59821	1.99331	-0.106602	9.44585	-9.27158	9.5	-9.3	0.908483	-2.72543	0.23548
9.58398	-9.42311	-2.61395	1.96802	-0.127241	9.53884	-9.45193	9.55	-9.45	0.908475	-2.72542	0.187487
9.64665	-9.56923	-2.70841	1.96294	-0.123623	9.6872	-9.68187	9.6	-9.6	0.909756	-2.72927	0.305934
9.69109	-9.72224	-2.72917	1.94235	-0.138324	9.67284	-9.75791	9.65	-9.75	0.909739	-2.72923	0.105545
9.75836	-9.87615	-2.92479	1.94266	-0.126826	9.86489	-10.0711	9.7	-9.9	0.998626	-2.99586	1.28971
9.79215	-10.0262	-2.93917	1.91879	-0.145466	9.74713	-10.0467	9.75	-10.05	0.998616	-2.99584	0.158306
9.8112	-10.1439	-2.55303	1.88714	-0.180849	9.75497	-10.1932	9.75	-10.2	0	-2.72857	3.59632
9.81958	-10.3082	-2.59332	1.8433	-0.216922	9.74697	-10.3629	9.75	-10.35	0	-2.72854	0.552907
9.86293	-10.4586	-2.73277	1.83593	-0.208316	9.77249	-10.4428	9.8	-10.5	0.909773	-2.7293	0.532394
9.88748	-10.6176	-2.75433	1.81061	-0.223065	9.86261	-10.6462	9.85	-10.65	0.909773	-2.7293	0.0968192
9.90061	-10.7427	-2.50268	1.78049	-0.249766	9.86786	-10.8223	9.85	-10.8	0	-2.72846	1.55295
9.90117	-10.9005	-2.53963	1.74125	-0.276747	9.8455	-10.9408	9.85	-10.95	0	-2.72844	0.317703
9.9189	-11.0393	-2.52969	1.72185	-0.281641	9.84594	-11.0973	9.85	-11.1	0	-2.72748	0.0513697
9.90558	-11.2037	-2.57615	1.67592	-0.313742	9.83549	-11.2481	9.85	-11.25	0	-2.72745	0.461194
9.92401	-11.3483	-2.69138	1.66552	-0.304351	9.8926	-11.4631	9.85	-11.4	0	-2.9967	0.391716
9.91146	-11.5092	-2.74386	1.62667	-0.329503	9.87136	-11.5692	9.85	-11.55	0	-2.99671	0.346141
9.89659	-11.6379	-2.48833	1.58261	-0.369005	9.89882	-11.7746	9.8	-11.7	-0.909227	-2.72768	2.15546
9.84939	-11.8097	-2.56378	1.52131	-0.412328	9.74749	-11.8623	9.75	-11.85	-0.909218	-2.72765	0.879804
9.82358	-11.9342	-2.39067	1.47761	-0.443387	9.75738	-12.0161	9.7	-12	-0.908714	-2.72613	1.0179
9.76	-12.1006	-2.47837	1.41171	-0.487013	9.65408	-12.1513	9.65	-12.15	-0.908706	-2.7261	0.926054
9.70793	-12.202	-2.181	1.34494	-0.546526	9.60373	-12.2428	9.6	-12.25	-0.909639	-1.81931	3.08221
9.63994	-12.3353	-2.2358	1.28459	-0.577875	9.54006	-12.3354	9.55	-12.35	-0.90964	-1.8193	0.616082
9.56513	-12.4	-1.81726	1.18954	-0.671389	9.38815	-12.3607	9.45	-12.45	-1.81824	-1.81825	7.16631
9.47438	-12.5201	-1.91559	1.11356	-0.711477	9.35049	-12.5377	9.35	-12.55	-1.81823	-1.81823	1.00142
9.39726	-12.5867	-1.63357	1.013	-0.802732	9.33568	-12.8372	9.2	-12.65	-2.72578	-1.81718	6.28101
9.25715	-12.7147	-1.84219	0.904873	-0.867613	9.04708	-12.7528	9.05	-12.75	-2.72576	-1.81717	2.96129
9.17906	-12.7905	-1.83232	0.84023	-0.889519	8.97697	-12.8161	8.95	-12.85	-1.8192	-1.81921	0.380126
9.02781	-12.9105	-2.05018	0.742137	-0.938289	8.84904	-12.9423	8.85	-12.95	-1.81921	-1.81921	2.18409
8.92338	-12.9808	-2.06167	0.667991	-0.966805	8.64934	-12.9537	8.7	-13.05	-2.72781	-1.81854	0.712701
8.73625	-13.1036	-2.3477	0.573052	-1.00617	8.5479	-13.1496	8.55	-13.15	-2.7278	-1.81853	2.5906
8.50823	-13.1481	-2.52536	0.345051	-1.25445	8.43462	-13.263	8.4	-13.15	-2.72644	0	16.1397
8.34363	-13.1926	-2.60207	0.260527	-1.26855	8.26001	-13.1483	8.25	-13.15	-2.72641	0	0.515007
8.15481	-13.2144	-2.83311	0.138135	-1.3552	8.10139	-13.1447	8.1	-13.15	-3.00083	0	2.44631
8.00136	-13.2198	-2.85176	0.0601959	-1.36437	7.95138	-13.1593	7.95	-13.15	-3.00084	0	0.328482
7.91538	-13.2394	-2.50409	0.0388835	-1.27858	7.85182	-13.2702	7.8	-13.2	-2.72553	-0.908516	3.90164
7.73429	-13.2571	-2.6249	-0.0258968	-1.26835	7.64076	-13.2654	7.65	-13.25	-2.72554	-0.908516	0.579414
7.53892	-13.2361	-2.92434	-0.12504	-1.31976	7.51359	-13.2891	7.5	-13.2	-2.72544	0.908483	2.62699
7.37894	-13.198	-2.92124	-0.206901	-1.32854	7.35762	-13.1417	7.35	-13.15	-2.72544	0.908483	0.1949
7.27381	-13.1833	-2.56413	-0.252762	-1.27836	7.19553	-13.2012	7.2	-13.15	-2.73035	0	3.10882
7.11102	-13.1535	-2.63098	-0.312798	-1.26571	7.05296	-13.1563	7.05	-13.15	-2.73035	0	0.223495
6.99012	-13.1181	-2.49068	-0.372206	-1.24794	6.87644	-13.2105	6.85	-13.15	-3.63616	0	0.610438
6.79923	-13.0935	-2.62941	-0.406181	-1.20865	6.672	-13.1364	6.65	-13.15	-3.63617	0	1.22505
6.73835	-13.0815	-1.98361	-0.443659	-1.15035	6.53838	-13.1322	6.55	-13.15	-1.81656	0	9.5286
6.58001	-13.0684	-2.09626	-0.463514	-1.10401	6.46904	-13.1587	6.45	-13.15	-1.81657	0	1.3576
6.45807	-13.0099	-2.19576	-0.521038	-1.10229	6.22921	-13.0167	6.3	-13.1	-2.73109	0.910352	0.476655
6.29105	-12.975	-2.3032	-0.538612	-1.05626	6.15723	-13.0319	6.15	-13.05	-2.73109	0.91036	1.39256
6.12565	-12.8681	-2.80698	-0.608592	-1.08315	5.95573	-12.8757	6	-12.95	-2.72331	1.81553	5.15514
5.95403	-12.7982	-2.87788	-0.633365	-1.0459	5.85711	-12.8423	5.85	-12.85	-2.72331	1.81554	0.751305
5.84981	-12.7408	-2.5655	-0.668133	-1.01202	5.73901	-12.8863	5.7	-12.8	-2.72842	0.909475	2.37315
5.67765	-12.6834	-2.65061	-0.672764	-0.958088	5.5559	-12.7556	5.55	-12.75	-2.72839	0.909466	1.34049
5.5455	-12.5809	-2.82183	-0.723469	-0.960573	5.41889	-12.699	5.4	-12.65	-2.731	1.82067	0.760158
5.36622	-12.5025	-2.90727	-0.726546	-0.907622	5.23681	-12.5467	5.25	-12.55	-2.731	1.82066	1.26288
5.25134	-12.4093	-2.81328	-0.766856	-0.89503	5.16911	-12.5003	5.15	-12.45	-1.81821	1.8182	0.315205
5.10931	-12.3169	-2.84954	-0.788739	-0.866262	5.04959	-12.3548	5.05	-12.35	-1.8182	1.8182	0.339416
5.01433	-12.2271	-2.78284	-0.826038	-0.858955	4.99996	-12.3538	4.95	-12.25	-1.99957	1.99957	0.260795
4.90473	-12.1302	-2.80201	-0.855645	-0.84472	4.86969	-12.1416	4.85	-12.15	-1.99954	1.99955	0.0911748
4.83718	-12.0508	-2.51444	-0.893571	-0.834965	4.83937	-12.0439	4.8	-12.05	-0.999954	1.99993	1.91247
4.76534	-11.9479	-2.51247	-0.940093	-0.839874	4.77326	-11.9345	4.75	-11.95	-0.999959	1.99992	0.0147746
4.65025	-11.7948	-3.0124	-0.981012	-0.843071	4.5839	-11.6711	4.65	-11.8	-2.0002	3.00031	5.74832
4.56289	-11.6635	-3.0269	-1.02149	-0.840726	4.54148	-11.6336	4.55	-11.65	-2.0002	3.0003	0.0729743
4.52267	-11.5803	-2.53366	-1.06532	-0.838122	4.53697	-11.5591	4.55	-11.55	0	1.99749	5.62986
4.49041	-11.4615	-2.51468	-1.12764	-0.860244	4.55238	-11.4548	4.55	-11.45	0	1.99746	0.248384
4.38812	-11.27	-3.18212	-1.16385	-0.847877	4.47604	-11.2089	4.5	-11.25	-0.90916	3.63662	9.53139
4.36576	-11.0908	-3.17203	-1.24613	-0.886257	4.45629	-11.0538	4.45	-11.05	-0.909152	3.63659	0.626977
4.38345	-10.9953	-2.36011	-1.33295	-0.933365	4.39651	-10.8822	4.45	-10.95	0	1.81807	13.4674
4.38688	-10.8628	-2.35188	-1.40771	-0.958743	4.45899	-10.8664	4.45	-10.85	0	1.81808	0.328799
4.36853	-10.726	-2.46029	-1.45904	-0.955861	4.493	-10.7885	4.45	-10.7	0	2.72865	0.464055
4.38297	-10.58	-2.47408	-1.53362	-0.97905	4.44058	-10.5544	4.45	-10.55	0	2.72864	0.255938
4.38243	-10.4358	-2.53286	-1.5877	-0.977904	4.44399	-10.3941	4.45	-10.4	0	2.72392	0.116457
4.40635	-10.2841	-2.55847	-1.65738	-0.994305	4.44086	-10.2469	4.45	-10.25	0	2.72391	0.16278
4.42835	-10.1443	-2.5712	-1.7159	-0.998045	4.53204	-10.1814	4.5	-10.1	0.909624	2.72885	0.130403
4.48353	-9.98778	-2.61768	-1.79639	-1.02473	4.54793	-9.94716	4.55	-9.95	0.909615	2.72884	0.377634
4.52542	-9.83972	-2.64597	-1.85721	-1.02889	4.57622	-9.70975	4.6	-9.8	0.909111	2.72733	0.217837
4.59614	-9.68374	-2.70161	-1.93361	-1.04937	4.64364	-9.63888	4.65	-9.65	0.909107	2.72732	0.279726
4.65975	-9.54388	-2.72592	-1.99494	-1.05217	4.76627	-9.54952	4.75	-9.5	1.81921	2.7288	0.128708
4.75859	-9.39369	-2.79471	-2.07575	-1.07591	4.82761	-9.37054	4.85	-9.35	1.81921	2.7288	0.353177
4.81106	-9.23656	-2.97128	-2.08866	-1.00677	4.89701	-9.18082	4.9	-9.2	0.908739	2.72622	2.13774
4.91449	-9.08115	-3.03151	-2.15395	-1.01673	4.94177	-9.04086	4.95	-9.05	0.908743	2.72623	0.156823
